,tag,center,arch_type,eng_type,block,zone,cut,demo,projmask,blob2,demo-2,cut_mask,blob-mask
mfb_sw_panel_63_29_2,C-0,12544,C,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_63_30_1,A-0,12419,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_63_30_2,C-0,12546,C,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_63_31_1,A-0,12421,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_63_31_2,C-0,12548,C,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_63_32_1,B-0,12423,B,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_63_32_2,E-1,12550,E,1,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_63_33_1,C-0,12425,C,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_63_33_2,A-0,12552,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_63_34_1,C-0,12427,C,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_63_34_2,A-0,12554,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_63_35_1,A-0,12429,A,0,SW,L2,1,2,1,2,2,1,2
mfb_sw_panel_63_35_2,B-0,12556,B,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_63_36_1,C-0,12431,C,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_36_2,A-0,12558,A,0,SW,L2,1,2,1,2,2,1,2
mfb_sw_panel_63_37_1,C-0,12433,C,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_37_2,A-0,12560,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_38_1,E-1,12435,E,1,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_38_2,C-0,12562,C,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_39_1,B-0,12437,B,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_39_2,C-0,12564,C,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_40_1,C-0,12439,C,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_40_2,E-1,12566,E,1,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_41_1,C-0,12441,C,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_41_2,A-0,12568,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_42_1,A-0,12443,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_42_2,B-0,12570,B,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_43_1,C-0,12445,C,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_43_2,D-1,12572,D,1,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_44_1,A-0,12447,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_44_2,C-0,12574,C,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_45_1,A-0,12449,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_45_2,B-0,12576,B,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_46_1,B-0,12451,B,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_46_2,C-0,12578,C,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_47_1,A-0,12453,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_47_2,C-0,12580,C,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_48_1,A-0,12455,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_48_2,C-0,12582,C,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_49_1,A-0,12457,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_49_2,A-0,12584,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_63_50_1,A-0,12459,A,0,SW,L2,0,1,0,2,1,0,2
mfb_sw_panel_63_50_2,A-0,12586,A,0,SW,L2,1,1,1,2,1,1,2
mfb_sw_panel_63_51_1,E-1,12461,E,1,SW,L2,0,1,0,2,1,0,2
mfb_sw_panel_63_51_2,A-0,12588,A,0,SW,L2,0,1,0,2,1,0,2
mfb_sw_panel_63_52_1,A-0,12463,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_63_52_2,A-0,12590,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_63_53_1,A-0,12465,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_63_53_2,A-0,12592,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_63_54_1,A-0,12467,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_63_54_2,A-3,12594,A,3,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_63_55_1,A-0,12469,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_63_55_2,A-0,12596,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_63_56_1,A-0,12471,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_63_56_2,A-0,12598,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_63_57_1,A-0,12473,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_63_57_2,A-0,12600,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_63_58_1,A-0,12475,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_63_58_2,A-0,12602,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_63_59_1,A-0,12477,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_63_59_2,A-0,12604,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_63_60_1,B-0,12479,B,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_63_60_2,A-0,12606,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_63_61_1,A-0,12481,A,0,SW,L2,1,1,1,1,1,1,2
mfb_sw_panel_63_61_2,A-0,12608,A,0,SW,L2,1,1,1,1,1,1,2
mfb_sw_panel_63_62_1,A-0,12483,A,0,SW,L2,0,1,2,1,1,0,2
mfb_sw_panel_63_62_2,A-0,12610,A,0,SW,L2,0,1,2,1,1,0,2
mfb_sw_panel_63_63_1,A-0,12485,A,0,SW,L2,0,1,2,1,1,0,2
mfb_sw_panel_63_63_2,A-0,12612,A,0,SW,L2,0,1,2,1,1,0,2
mfb_sw_panel_64_0_1,A-0,12487,A,0,SW,L2,0,1,2,2,1,0,2
mfb_sw_panel_64_0_2,A-0,12616,A,0,SW,L2,1,1,1,2,1,1,2
mfb_sw_panel_64_1_1,C-0,12489,C,0,SW,L2,1,1,1,2,1,1,2
mfb_sw_panel_64_1_2,A-0,12618,A,0,SW,L2,0,1,0,2,1,0,2
mfb_sw_panel_64_2_1,A-0,12491,A,0,SW,L2,0,1,0,2,1,0,2
mfb_sw_panel_64_2_2,A-0,12620,A,0,SW,L2,0,1,0,2,1,0,2
mfb_sw_panel_64_3_1,C-0,12493,C,0,SW,L2,0,1,0,2,1,0,2
mfb_sw_panel_64_3_2,A-0,12622,A,0,SW,L2,0,1,0,2,1,0,2
mfb_sw_panel_64_4_1,A-0,12495,A,0,SW,L2,0,1,0,2,1,0,2
mfb_sw_panel_64_4_2,A-0,12624,A,0,SW,L2,0,1,0,2,1,0,2
mfb_sw_panel_64_5_1,A-0,12497,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_5_2,A-0,12626,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_6_1,C-0,12499,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_6_2,A-0,12628,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_7_1,C-0,12501,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_7_2,A-0,12630,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_8_1,A-0,12503,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_8_2,A-0,12632,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_9_1,A-0,12505,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_9_2,A-0,12634,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_10_1,A-0,12507,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_10_2,C-0,12636,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_11_1,A-0,12509,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_11_2,C-0,12638,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_12_1,A-0,12511,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_12_2,A-0,12640,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_13_1,E-1,12513,E,1,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_13_2,A-0,12642,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_14_1,A-0,12515,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_14_2,C-0,12644,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_15_1,B-0,12517,B,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_15_2,A-0,12646,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_16_1,A-0,12519,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_16_2,A-0,12648,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_17_1,E-1,12521,E,1,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_17_2,C-0,12650,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_18_1,A-0,12523,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_18_2,A-0,12652,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_19_1,A-0,12525,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_19_2,E-1,12654,E,1,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_20_1,A-0,12527,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_20_2,B-0,12656,B,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_21_1,D-1,12529,D,1,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_21_2,A-0,12658,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_22_1,C-0,12531,C,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_22_2,A-0,12660,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_23_1,A-0,12533,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_23_2,C-0,12662,C,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_24_1,A-0,12535,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_24_2,B-0,12664,B,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_25_1,A-3,12537,A,3,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_25_2,C-0,12666,C,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_26_1,A-0,12539,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_26_2,A-0,12668,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_27_1,A-0,12541,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_27_2,E-1,12670,E,1,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_28_1,C-0,12543,C,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_28_2,A-0,12672,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_29_1,B-0,12545,B,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_29_2,C-0,12674,C,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_30_1,B-0,12547,B,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_30_2,A-0,12676,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_31_1,B-0,12549,B,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_31_2,C-0,12678,C,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_32_1,C-0,12551,C,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_32_2,A-0,12680,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_33_1,A-0,12553,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_33_2,C-0,12682,C,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_34_1,B-0,12555,B,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_34_2,A-0,12684,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_35_1,C-0,12557,C,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_35_2,A-3,12686,A,3,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_36_1,E-1,12559,E,1,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_64_36_2,A-0,12688,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_37_1,A-0,12561,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_37_2,B-0,12690,B,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_38_1,A-0,12563,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_38_2,A-0,12692,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_39_1,A-0,12565,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_39_2,C-0,12694,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_40_1,A-0,12567,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_40_2,B-0,12696,B,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_41_1,A-0,12569,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_41_2,A-0,12698,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_42_1,C-0,12571,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_42_2,A-0,12700,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_43_1,C-0,12573,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_43_2,C-0,12702,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_44_1,B-0,12575,B,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_44_2,A-0,12704,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_45_1,A-0,12577,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_45_2,A-3,12706,A,3,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_46_1,A-0,12579,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_46_2,B-0,12708,B,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_47_1,E-1,12581,E,1,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_47_2,B-0,12710,B,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_48_1,A-0,12583,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_48_2,A-0,12712,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_64_49_1,A-6,12585,A,6,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_64_49_2,C-0,12714,C,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_64_50_1,A-0,12587,A,0,SW,L2,1,1,1,2,1,1,2
mfb_sw_panel_64_50_2,B-0,12716,B,0,SW,L2,0,1,0,2,1,0,2
mfb_sw_panel_64_51_1,A-0,12589,A,0,SW,L2,0,1,0,2,1,0,2
mfb_sw_panel_64_51_2,A-0,12718,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_64_52_1,A-0,12591,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_64_52_2,B-0,12720,B,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_64_53_1,A-0,12593,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_64_53_2,A-0,12722,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_64_54_1,C-0,12595,C,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_64_54_2,A-0,12724,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_64_55_1,A-0,12597,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_64_55_2,C-0,12726,C,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_64_56_1,A-0,12599,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_64_56_2,A-0,12728,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_64_57_1,A-0,12601,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_64_57_2,A-0,12730,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_64_58_1,A-0,12603,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_64_58_2,A-0,12732,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_64_59_1,A-0,12605,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_64_59_2,C-0,12734,C,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_64_60_1,A-0,12607,A,0,SW,L2,0,1,0,1,1,0,2
mfb_sw_panel_64_60_2,A-0,12736,A,0,SW,L2,1,1,1,1,1,1,2
mfb_sw_panel_64_61_1,A-0,12609,A,0,SW,L2,1,1,1,1,1,1,2
mfb_sw_panel_64_61_2,A-0,12738,A,0,SW,L2,0,1,2,1,1,0,2
mfb_sw_panel_64_62_1,C-0,12611,C,0,SW,L2,0,1,2,1,1,0,2
mfb_sw_panel_64_62_2,A-0,12740,A,0,SW,L2,0,1,2,1,1,0,2
mfb_sw_panel_64_63_1,A-0,12613,A,0,SW,L2,0,1,2,1,1,0,2
mfb_sw_panel_64_63_2,A-0,23981,A,0,SW,L2,0,1,2,1,1,0,2
mfb_sw_panel_64_64_1,A-0,23981,A,0,SW,L2,0,1,2,1,1,0,2
mfb_sw_panel_64_64_2,A-0,23981,A,0,SW,L2,0,1,2,1,1,0,2
mfb_sw_panel_65_0_1,A-0,12617,A,0,SW,L2,1,1,1,2,1,1,2
mfb_sw_panel_65_0_2,A-0,12742,A,0,SW,L2,0,1,2,2,1,0,2
mfb_sw_panel_65_1_1,A-0,12619,A,0,SW,L2,0,1,0,2,1,0,2
mfb_sw_panel_65_1_2,A-0,12744,A,0,SW,L2,1,1,1,2,1,1,2
mfb_sw_panel_65_2_1,E-1,12621,E,1,SW,L2,0,1,0,2,1,0,2
mfb_sw_panel_65_2_2,C-0,12746,C,0,SW,L2,0,1,0,2,1,0,2
mfb_sw_panel_65_3_1,A-0,12623,A,0,SW,L2,0,1,0,2,1,0,2
mfb_sw_panel_65_3_2,A-0,12748,A,0,SW,L2,0,1,0,2,1,0,2
mfb_sw_panel_65_4_1,E-1,12625,E,1,SW,L2,0,1,0,2,1,0,2
mfb_sw_panel_65_4_2,A-0,12750,A,0,SW,L2,0,1,0,2,1,0,2
mfb_sw_panel_65_5_1,A-0,12627,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_5_2,A-0,12752,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_6_1,A-0,12629,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_6_2,A-0,12754,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_7_1,A-0,12631,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_7_2,A-0,12756,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_8_1,A-0,12633,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_8_2,A-0,12758,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_9_1,A-0,12635,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_9_2,A-0,12760,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_10_1,A-0,12637,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_10_2,A-0,12762,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_11_1,A-0,12639,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_11_2,A-0,12764,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_12_1,A-0,12641,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_12_2,A-0,12766,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_13_1,A-0,12643,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_13_2,A-0,12768,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_14_1,B-0,12645,B,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_14_2,A-0,12770,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_15_1,C-0,12647,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_15_2,A-0,12772,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_16_1,B-0,12649,B,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_16_2,A-7,12774,A,7,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_17_1,A-0,12651,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_17_2,A-0,12776,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_18_1,C-0,12653,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_18_2,A-0,12778,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_19_1,B-0,12655,B,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_19_2,A-0,12780,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_20_1,A-0,12657,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_20_2,A-0,12782,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_21_1,A-0,12659,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_21_2,C-0,12784,C,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_22_1,A-0,12661,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_22_2,B-0,12786,B,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_23_1,A-0,12663,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_23_2,E-1,12788,E,1,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_24_1,C-0,12665,C,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_24_2,A-0,12790,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_25_1,A-0,12667,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_25_2,A-0,12792,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_26_1,B-0,12669,B,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_26_2,A-0,12794,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_27_1,A-0,12671,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_27_2,A-0,12796,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_28_1,C-0,12673,C,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_28_2,A-0,12798,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_29_1,B-0,12675,B,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_29_2,A-0,12800,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_30_1,B-0,12677,B,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_30_2,A-0,12802,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_31_1,A-0,12679,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_31_2,A-0,12804,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_32_1,A-0,12681,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_32_2,C-0,12806,C,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_33_1,E-1,12683,E,1,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_33_2,C-0,12808,C,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_34_1,C-0,12685,C,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_34_2,A-0,12810,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_35_1,B-0,12687,B,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_35_2,A-0,12812,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_36_1,A-0,12689,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_36_2,A-0,12814,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_65_37_1,A-0,12691,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_37_2,C-0,12816,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_38_1,E-1,12693,E,1,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_38_2,B-0,12818,B,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_39_1,C-0,12695,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_39_2,G-0,12820,G,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_40_1,A-0,12697,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_40_2,A-0,12822,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_41_1,A-0,12699,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_41_2,C-0,12824,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_42_1,B-0,12701,B,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_42_2,E-1,12826,E,1,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_43_1,A-0,12703,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_43_2,A-0,12828,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_44_1,A-0,12705,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_44_2,B-0,12830,B,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_45_1,A-0,12707,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_45_2,A-0,12832,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_46_1,A-0,12709,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_46_2,C-0,12834,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_47_1,C-0,12711,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_47_2,A-0,12836,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_65_48_1,A-0,12713,A,0,SW,L2,0,1,0,2,2,0,2
